run_id,sample_id,model_alias,version,ensemble_status,selected_judges,final_score_rate,final_risk_level,final_data_route,requires_arbitration,requires_human_calibration,disagreement_reasons
RUN-LPB-CITE-002-qianfan_ernie_51-V1,LPB-CITE-002,qianfan_ernie_51,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.667,medium,preference,False,False,arbiter_self_eval_blocked
RUN-LPB-CITE-002-qianfan_ernie_51-V4,LPB-CITE-002,qianfan_ernie_51,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.815,low,eval,False,False,arbiter_self_eval_blocked
RUN-LPB-CITE-002-qianfan_ernie_51-V3,LPB-CITE-002,qianfan_ernie_51,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.815,low,sft,False,False,arbiter_self_eval_blocked
RUN-LPB-CITE-002-qianfan_ernie_51-V5,LPB-CITE-002,qianfan_ernie_51,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.889,low,eval,False,False,arbiter_self_eval_blocked
RUN-LPB-CITE-002-qianfan_deepseek_v4_pro-V0,LPB-CITE-002,qianfan_deepseek_v4_pro,V0,arbitrated,"[""judge_ernie_51""]",0.333,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-002-qianfan_deepseek_v4_pro-V1,LPB-CITE-002,qianfan_deepseek_v4_pro,V1,arbitrated,"[""judge_ernie_51""]",0.667,medium,preference,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-002-qianfan_deepseek_v4_pro-V4,LPB-CITE-002,qianfan_deepseek_v4_pro,V4,arbitrated,"[""judge_ernie_51""]",0.815,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-002-qianfan_deepseek_v4_pro-V3,LPB-CITE-002,qianfan_deepseek_v4_pro,V3,arbitrated,"[""judge_ernie_51""]",0.815,low,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-002-qianfan_deepseek_v4_pro-V5,LPB-CITE-002,qianfan_deepseek_v4_pro,V5,arbitrated,"[""judge_ernie_51""]",0.889,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-002-qianfan_qwen35_27b-V0,LPB-CITE-002,qianfan_qwen35_27b,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.333,high,human_review,False,True,
RUN-LPB-CITE-002-qianfan_qwen35_27b-V1,LPB-CITE-002,qianfan_qwen35_27b,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.667,medium,preference,False,False,
RUN-LPB-CITE-002-qianfan_qwen35_27b-V4,LPB-CITE-002,qianfan_qwen35_27b,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.815,low,eval,False,False,
RUN-LPB-CITE-002-qianfan_qwen35_27b-V3,LPB-CITE-002,qianfan_qwen35_27b,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.815,low,sft,False,False,
RUN-LPB-CITE-002-qianfan_qwen35_27b-V5,LPB-CITE-002,qianfan_qwen35_27b,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.889,low,eval,False,False,
RUN-LPB-CITE-002-qianfan_glm_52-V0,LPB-CITE-002,qianfan_glm_52,V0,arbitrated,"[""judge_ernie_51""]",0.333,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-002-qianfan_glm_52-V1,LPB-CITE-002,qianfan_glm_52,V1,arbitrated,"[""judge_ernie_51""]",0.667,medium,preference,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-002-qianfan_glm_52-V4,LPB-CITE-002,qianfan_glm_52,V4,arbitrated,"[""judge_ernie_51""]",0.815,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-002-qianfan_glm_52-V3,LPB-CITE-002,qianfan_glm_52,V3,arbitrated,"[""judge_ernie_51""]",0.815,low,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-002-qianfan_glm_52-V5,LPB-CITE-002,qianfan_glm_52,V5,arbitrated,"[""judge_ernie_51""]",0.889,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-002-qianfan_lite_baseline-V0,LPB-CITE-002,qianfan_lite_baseline,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.333,high,human_review,False,True,
RUN-LPB-CITE-002-qianfan_lite_baseline-V1,LPB-CITE-002,qianfan_lite_baseline,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.667,medium,preference,False,False,
RUN-LPB-CITE-002-qianfan_lite_baseline-V4,LPB-CITE-002,qianfan_lite_baseline,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.815,low,eval,False,False,
RUN-LPB-CITE-002-qianfan_lite_baseline-V3,LPB-CITE-002,qianfan_lite_baseline,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.815,low,sft,False,False,
RUN-LPB-CITE-002-qianfan_lite_baseline-V5,LPB-CITE-002,qianfan_lite_baseline,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.889,low,eval,False,False,
RUN-LPB-CITE-003-qianfan_ernie_51-V0,LPB-CITE-003,qianfan_ernie_51,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.259,high,human_review,False,True,arbiter_self_eval_blocked
RUN-LPB-CITE-003-qianfan_ernie_51-V1,LPB-CITE-003,qianfan_ernie_51,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.667,medium,preference,False,False,arbiter_self_eval_blocked
RUN-LPB-CITE-003-qianfan_ernie_51-V4,LPB-CITE-003,qianfan_ernie_51,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.778,low,eval,False,False,arbiter_self_eval_blocked
RUN-LPB-CITE-003-qianfan_ernie_51-V3,LPB-CITE-003,qianfan_ernie_51,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.815,low,sft,False,False,arbiter_self_eval_blocked
RUN-LPB-CITE-003-qianfan_ernie_51-V5,LPB-CITE-003,qianfan_ernie_51,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.889,low,eval,False,False,arbiter_self_eval_blocked
RUN-LPB-CITE-003-qianfan_deepseek_v4_pro-V0,LPB-CITE-003,qianfan_deepseek_v4_pro,V0,arbitrated,"[""judge_ernie_51""]",0.259,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-003-qianfan_deepseek_v4_pro-V1,LPB-CITE-003,qianfan_deepseek_v4_pro,V1,arbitrated,"[""judge_ernie_51""]",0.667,medium,preference,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-003-qianfan_deepseek_v4_pro-V4,LPB-CITE-003,qianfan_deepseek_v4_pro,V4,arbitrated,"[""judge_ernie_51""]",0.778,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-003-qianfan_deepseek_v4_pro-V3,LPB-CITE-003,qianfan_deepseek_v4_pro,V3,arbitrated,"[""judge_ernie_51""]",0.815,low,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-003-qianfan_deepseek_v4_pro-V5,LPB-CITE-003,qianfan_deepseek_v4_pro,V5,arbitrated,"[""judge_ernie_51""]",0.889,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-003-qianfan_qwen35_27b-V0,LPB-CITE-003,qianfan_qwen35_27b,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.259,high,human_review,False,True,
RUN-LPB-CITE-003-qianfan_qwen35_27b-V1,LPB-CITE-003,qianfan_qwen35_27b,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.667,medium,preference,False,False,
RUN-LPB-CITE-003-qianfan_qwen35_27b-V4,LPB-CITE-003,qianfan_qwen35_27b,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.778,low,eval,False,False,
RUN-LPB-CITE-003-qianfan_qwen35_27b-V3,LPB-CITE-003,qianfan_qwen35_27b,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.815,low,sft,False,False,
RUN-LPB-CITE-003-qianfan_qwen35_27b-V5,LPB-CITE-003,qianfan_qwen35_27b,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.889,low,eval,False,False,
RUN-LPB-CITE-003-qianfan_glm_52-V0,LPB-CITE-003,qianfan_glm_52,V0,arbitrated,"[""judge_ernie_51""]",0.259,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-003-qianfan_glm_52-V1,LPB-CITE-003,qianfan_glm_52,V1,arbitrated,"[""judge_ernie_51""]",0.667,medium,preference,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-003-qianfan_glm_52-V4,LPB-CITE-003,qianfan_glm_52,V4,arbitrated,"[""judge_ernie_51""]",0.778,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-003-qianfan_glm_52-V3,LPB-CITE-003,qianfan_glm_52,V3,arbitrated,"[""judge_ernie_51""]",0.815,low,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-003-qianfan_glm_52-V5,LPB-CITE-003,qianfan_glm_52,V5,arbitrated,"[""judge_ernie_51""]",0.889,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-003-qianfan_lite_baseline-V0,LPB-CITE-003,qianfan_lite_baseline,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.259,high,human_review,False,True,
RUN-LPB-CITE-003-qianfan_lite_baseline-V1,LPB-CITE-003,qianfan_lite_baseline,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.667,medium,preference,False,False,
RUN-LPB-CITE-003-qianfan_lite_baseline-V4,LPB-CITE-003,qianfan_lite_baseline,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.778,low,eval,False,False,
RUN-LPB-CITE-003-qianfan_lite_baseline-V3,LPB-CITE-003,qianfan_lite_baseline,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.815,low,sft,False,False,
RUN-LPB-CITE-003-qianfan_lite_baseline-V5,LPB-CITE-003,qianfan_lite_baseline,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.889,low,eval,False,False,
RUN-LPB-CITE-004-qianfan_ernie_51-V0,LPB-CITE-004,qianfan_ernie_51,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.296,high,human_review,False,True,arbiter_self_eval_blocked
RUN-LPB-CITE-004-qianfan_ernie_51-V1,LPB-CITE-004,qianfan_ernie_51,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.704,medium,sft,False,False,arbiter_self_eval_blocked
RUN-LPB-CITE-004-qianfan_ernie_51-V4,LPB-CITE-004,qianfan_ernie_51,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.889,low,eval,False,False,arbiter_self_eval_blocked
RUN-LPB-CITE-004-qianfan_ernie_51-V3,LPB-CITE-004,qianfan_ernie_51,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.778,low,sft,False,False,arbiter_self_eval_blocked
RUN-LPB-CITE-004-qianfan_ernie_51-V5,LPB-CITE-004,qianfan_ernie_51,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.889,low,eval,False,False,arbiter_self_eval_blocked
RUN-LPB-CITE-004-qianfan_deepseek_v4_pro-V0,LPB-CITE-004,qianfan_deepseek_v4_pro,V0,arbitrated,"[""judge_ernie_51""]",0.296,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-004-qianfan_deepseek_v4_pro-V1,LPB-CITE-004,qianfan_deepseek_v4_pro,V1,arbitrated,"[""judge_ernie_51""]",0.704,medium,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-004-qianfan_deepseek_v4_pro-V4,LPB-CITE-004,qianfan_deepseek_v4_pro,V4,arbitrated,"[""judge_ernie_51""]",0.889,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-004-qianfan_deepseek_v4_pro-V3,LPB-CITE-004,qianfan_deepseek_v4_pro,V3,arbitrated,"[""judge_ernie_51""]",0.778,low,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-004-qianfan_deepseek_v4_pro-V5,LPB-CITE-004,qianfan_deepseek_v4_pro,V5,arbitrated,"[""judge_ernie_51""]",0.889,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-004-qianfan_qwen35_27b-V0,LPB-CITE-004,qianfan_qwen35_27b,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.296,high,human_review,False,True,
RUN-LPB-CITE-004-qianfan_qwen35_27b-V1,LPB-CITE-004,qianfan_qwen35_27b,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.704,medium,sft,False,False,
RUN-LPB-CITE-004-qianfan_qwen35_27b-V4,LPB-CITE-004,qianfan_qwen35_27b,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.889,low,eval,False,False,
RUN-LPB-CITE-004-qianfan_qwen35_27b-V3,LPB-CITE-004,qianfan_qwen35_27b,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.778,low,sft,False,False,
RUN-LPB-CITE-004-qianfan_qwen35_27b-V5,LPB-CITE-004,qianfan_qwen35_27b,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.889,low,eval,False,False,
RUN-LPB-CITE-004-qianfan_glm_52-V0,LPB-CITE-004,qianfan_glm_52,V0,arbitrated,"[""judge_ernie_51""]",0.296,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-004-qianfan_glm_52-V1,LPB-CITE-004,qianfan_glm_52,V1,arbitrated,"[""judge_ernie_51""]",0.704,medium,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-004-qianfan_glm_52-V4,LPB-CITE-004,qianfan_glm_52,V4,arbitrated,"[""judge_ernie_51""]",0.889,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-004-qianfan_glm_52-V3,LPB-CITE-004,qianfan_glm_52,V3,arbitrated,"[""judge_ernie_51""]",0.778,low,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-004-qianfan_glm_52-V5,LPB-CITE-004,qianfan_glm_52,V5,arbitrated,"[""judge_ernie_51""]",0.889,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-004-qianfan_lite_baseline-V0,LPB-CITE-004,qianfan_lite_baseline,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.296,high,human_review,False,True,
RUN-LPB-CITE-004-qianfan_lite_baseline-V1,LPB-CITE-004,qianfan_lite_baseline,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.704,medium,sft,False,False,
RUN-LPB-CITE-004-qianfan_lite_baseline-V4,LPB-CITE-004,qianfan_lite_baseline,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.889,low,eval,False,False,
RUN-LPB-CITE-004-qianfan_lite_baseline-V3,LPB-CITE-004,qianfan_lite_baseline,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.778,low,sft,False,False,
RUN-LPB-CITE-004-qianfan_lite_baseline-V5,LPB-CITE-004,qianfan_lite_baseline,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.889,low,eval,False,False,
RUN-LPB-CITE-005-qianfan_ernie_51-V0,LPB-CITE-005,qianfan_ernie_51,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.286,high,human_review,False,True,arbiter_self_eval_blocked
RUN-LPB-CITE-005-qianfan_ernie_51-V1,LPB-CITE-005,qianfan_ernie_51,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.679,medium,preference,False,False,arbiter_self_eval_blocked
RUN-LPB-CITE-005-qianfan_ernie_51-V4,LPB-CITE-005,qianfan_ernie_51,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.821,low,eval,False,False,arbiter_self_eval_blocked
RUN-LPB-CITE-005-qianfan_ernie_51-V3,LPB-CITE-005,qianfan_ernie_51,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.714,medium,sft,False,False,arbiter_self_eval_blocked
RUN-LPB-CITE-005-qianfan_ernie_51-V5,LPB-CITE-005,qianfan_ernie_51,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.929,low,eval,False,False,arbiter_self_eval_blocked
RUN-LPB-CITE-005-qianfan_deepseek_v4_pro-V0,LPB-CITE-005,qianfan_deepseek_v4_pro,V0,arbitrated,"[""judge_ernie_51""]",0.286,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-005-qianfan_deepseek_v4_pro-V1,LPB-CITE-005,qianfan_deepseek_v4_pro,V1,arbitrated,"[""judge_ernie_51""]",0.679,medium,preference,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-005-qianfan_deepseek_v4_pro-V4,LPB-CITE-005,qianfan_deepseek_v4_pro,V4,arbitrated,"[""judge_ernie_51""]",0.821,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-005-qianfan_deepseek_v4_pro-V3,LPB-CITE-005,qianfan_deepseek_v4_pro,V3,arbitrated,"[""judge_ernie_51""]",0.714,medium,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-005-qianfan_deepseek_v4_pro-V5,LPB-CITE-005,qianfan_deepseek_v4_pro,V5,arbitrated,"[""judge_ernie_51""]",0.929,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-005-qianfan_qwen35_27b-V0,LPB-CITE-005,qianfan_qwen35_27b,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.286,high,human_review,False,True,
RUN-LPB-CITE-005-qianfan_qwen35_27b-V1,LPB-CITE-005,qianfan_qwen35_27b,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.679,medium,preference,False,False,
RUN-LPB-CITE-005-qianfan_qwen35_27b-V4,LPB-CITE-005,qianfan_qwen35_27b,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.821,low,eval,False,False,
RUN-LPB-CITE-005-qianfan_qwen35_27b-V3,LPB-CITE-005,qianfan_qwen35_27b,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.714,medium,sft,False,False,
RUN-LPB-CITE-005-qianfan_qwen35_27b-V5,LPB-CITE-005,qianfan_qwen35_27b,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.929,low,eval,False,False,
RUN-LPB-CITE-005-qianfan_glm_52-V0,LPB-CITE-005,qianfan_glm_52,V0,arbitrated,"[""judge_ernie_51""]",0.286,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-005-qianfan_glm_52-V1,LPB-CITE-005,qianfan_glm_52,V1,arbitrated,"[""judge_ernie_51""]",0.679,medium,preference,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-005-qianfan_glm_52-V4,LPB-CITE-005,qianfan_glm_52,V4,arbitrated,"[""judge_ernie_51""]",0.821,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-005-qianfan_glm_52-V3,LPB-CITE-005,qianfan_glm_52,V3,arbitrated,"[""judge_ernie_51""]",0.714,medium,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-005-qianfan_glm_52-V5,LPB-CITE-005,qianfan_glm_52,V5,arbitrated,"[""judge_ernie_51""]",0.929,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-CITE-005-qianfan_lite_baseline-V0,LPB-CITE-005,qianfan_lite_baseline,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.286,high,human_review,False,True,
RUN-LPB-CITE-005-qianfan_lite_baseline-V1,LPB-CITE-005,qianfan_lite_baseline,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.679,medium,preference,False,False,
RUN-LPB-CITE-005-qianfan_lite_baseline-V4,LPB-CITE-005,qianfan_lite_baseline,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.821,low,eval,False,False,
RUN-LPB-CITE-005-qianfan_lite_baseline-V3,LPB-CITE-005,qianfan_lite_baseline,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.714,medium,sft,False,False,
RUN-LPB-CITE-005-qianfan_lite_baseline-V5,LPB-CITE-005,qianfan_lite_baseline,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.929,low,eval,False,False,
RUN-LPB-ADV-001-qianfan_ernie_51-V0,LPB-ADV-001,qianfan_ernie_51,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.269,high,human_review,False,True,arbiter_self_eval_blocked
RUN-LPB-ADV-001-qianfan_ernie_51-V1,LPB-ADV-001,qianfan_ernie_51,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.615,medium,sft,False,False,arbiter_self_eval_blocked
RUN-LPB-ADV-001-qianfan_ernie_51-V4,LPB-ADV-001,qianfan_ernie_51,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.923,low,eval,False,False,arbiter_self_eval_blocked
RUN-LPB-ADV-001-qianfan_ernie_51-V3,LPB-ADV-001,qianfan_ernie_51,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.846,low,sft,False,False,arbiter_self_eval_blocked
RUN-LPB-ADV-001-qianfan_ernie_51-V5,LPB-ADV-001,qianfan_ernie_51,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.923,low,eval,False,False,arbiter_self_eval_blocked
RUN-LPB-ADV-001-qianfan_deepseek_v4_pro-V0,LPB-ADV-001,qianfan_deepseek_v4_pro,V0,arbitrated,"[""judge_ernie_51""]",0.269,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-001-qianfan_deepseek_v4_pro-V1,LPB-ADV-001,qianfan_deepseek_v4_pro,V1,arbitrated,"[""judge_ernie_51""]",0.615,medium,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-001-qianfan_deepseek_v4_pro-V4,LPB-ADV-001,qianfan_deepseek_v4_pro,V4,arbitrated,"[""judge_ernie_51""]",0.923,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-001-qianfan_deepseek_v4_pro-V3,LPB-ADV-001,qianfan_deepseek_v4_pro,V3,arbitrated,"[""judge_ernie_51""]",0.846,low,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-001-qianfan_deepseek_v4_pro-V5,LPB-ADV-001,qianfan_deepseek_v4_pro,V5,arbitrated,"[""judge_ernie_51""]",0.923,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-001-qianfan_qwen35_27b-V0,LPB-ADV-001,qianfan_qwen35_27b,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.269,high,human_review,False,True,
RUN-LPB-ADV-001-qianfan_qwen35_27b-V1,LPB-ADV-001,qianfan_qwen35_27b,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.615,medium,sft,False,False,
RUN-LPB-ADV-001-qianfan_qwen35_27b-V4,LPB-ADV-001,qianfan_qwen35_27b,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.923,low,eval,False,False,
RUN-LPB-ADV-001-qianfan_qwen35_27b-V3,LPB-ADV-001,qianfan_qwen35_27b,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.846,low,sft,False,False,
RUN-LPB-ADV-001-qianfan_qwen35_27b-V5,LPB-ADV-001,qianfan_qwen35_27b,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.923,low,eval,False,False,
RUN-LPB-ADV-001-qianfan_glm_52-V0,LPB-ADV-001,qianfan_glm_52,V0,arbitrated,"[""judge_ernie_51""]",0.269,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-001-qianfan_glm_52-V1,LPB-ADV-001,qianfan_glm_52,V1,arbitrated,"[""judge_ernie_51""]",0.615,medium,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-001-qianfan_glm_52-V4,LPB-ADV-001,qianfan_glm_52,V4,arbitrated,"[""judge_ernie_51""]",0.923,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-001-qianfan_glm_52-V3,LPB-ADV-001,qianfan_glm_52,V3,arbitrated,"[""judge_ernie_51""]",0.846,low,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-001-qianfan_glm_52-V5,LPB-ADV-001,qianfan_glm_52,V5,arbitrated,"[""judge_ernie_51""]",0.923,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-ADV-001-qianfan_lite_baseline-V0,LPB-ADV-001,qianfan_lite_baseline,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.269,high,human_review,False,True,
RUN-LPB-ADV-001-qianfan_lite_baseline-V1,LPB-ADV-001,qianfan_lite_baseline,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.615,medium,sft,False,False,
RUN-LPB-ADV-001-qianfan_lite_baseline-V4,LPB-ADV-001,qianfan_lite_baseline,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.923,low,eval,False,False,
RUN-LPB-ADV-001-qianfan_lite_baseline-V3,LPB-ADV-001,qianfan_lite_baseline,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.846,low,sft,False,False,
RUN-LPB-ADV-001-qianfan_lite_baseline-V5,LPB-ADV-001,qianfan_lite_baseline,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.923,low,eval,False,False,
RUN-LPB-ADV-002-qianfan_ernie_51-V0,LPB-ADV-002,qianfan_ernie_51,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.308,high,human_review,False,True,arbiter_self_eval_blocked
RUN-LPB-ADV-002-qianfan_ernie_51-V1,LPB-ADV-002,qianfan_ernie_51,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.692,medium,sft,False,False,arbiter_self_eval_blocked
RUN-LPB-ADV-002-qianfan_ernie_51-V4,LPB-ADV-002,qianfan_ernie_51,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.923,low,eval,False,False,arbiter_self_eval_blocked
RUN-LPB-ADV-002-qianfan_ernie_51-V3,LPB-ADV-002,qianfan_ernie_51,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.885,low,sft,False,False,arbiter_self_eval_blocked
RUN-LPB-ADV-002-qianfan_ernie_51-V5,LPB-ADV-002,qianfan_ernie_51,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.885,low,eval,False,False,arbiter_self_eval_blocked
RUN-LPB-ADV-002-qianfan_deepseek_v4_pro-V0,LPB-ADV-002,qianfan_deepseek_v4_pro,V0,arbitrated,"[""judge_ernie_51""]",0.308,high,human_review,True,True,single_primary_after_self_eval_exclusion
